"doc_id","논문명","저자명","pub_year","KCI 등재 구분","주제분야","Topic1","Topic2","Topic3","Topic4","Topic5","Topic6","Topic7","Topic8","Topic9","Topic10"
"ART002267864","자해행동 청소년을 위한 단기개입 프로그램 개발 및 효과","이동귀;함경애;정신영;함용미",2017,"등재","심리과학",0.0127873599500793,0.343700449022115,0.0104958956600624,0.0782078244265824,0.0299108830338789,0.150008983023821,0.0193146481720569,0.00547681906459045,0.345151392725151,0.00494574492166264
"ART002276589","학교 내 청소년문제행동의 유형과 교육적 지도방안에 관한 연구","신동업",2017,"등재후보","사회복지교육",0.00338121359329952,0.00136040709892986,0.00861240315364317,0.00530060148305417,0.00609140259476528,0.00147070136949928,0.00358947177356804,0.00017675523969048,0.968071252715246,0.0019457909783047
"ART002298984","청소년의 비자살적 자해행동에 관한 연구","안영신;송현주",2017,"등재","특수교육",0.0017154071753432,0.00210657679090265,0.00301745201144094,0.966872141665554,0.000230532698807295,0.015956108880882,0.00388022410214207,0.00141379332309692,0.00433427678990797,0.000473486561923564
"ART002302505","청소년의 자해 행동 예방을 위한 마음챙김 기반 정서 관리 훈련 효과","이우경",2017,"등재","학교보건",0.0105326623478616,0.565018857789843,0.011372671115885,0.0218523875046571,0.257012279096835,0.108268141381759,0.00661387543002685,0.00485881475490686,0.00998216967098629,0.00448814090724057
"ART002352218","계절형 우울과 자살 예방을 위한 비타민 D 제재 복용","배종면",2018,"등재","건강증진/보건교육",0.00491336191224697,0.00305067981659798,0.962507557388793,0.00593044668739374,0.00489919710315654,0.00361489390910619,0.00322774371564644,0.00350162257145575,0.00610592186259895,0.00224857503300405
"ART002352235","아동 및 청소년 자살 상담에 관한 사례 연구","조윤주",2018,"등재","교과교육학",0.00467319467923008,0.00264641427498392,0.964096958446609,0.00530011094352567,0.0056491733053636,0.00332237017699692,0.00286579176683627,0.00288701004720233,0.00588908998185186,0.00266988637740003
"ART002356215","한국 청소년 대상 성찰기능 일차선별 질문지 타당화","박민경;송현주",2018,"등재","특수교육",0.457505203560025,0.00761642838804895,0.00409307382302175,0.0182661471213387,0.0050495224540449,0.491024332819728,0.00126930063709141,0.00647758523856838,0.00762413595504408,0.00107427000308941
"ART002383228","변증법행동치료(DBT)의 근거와 한국 보급: 체계적 문헌 고찰","최현정",2018,"등재","심리과학",0.914175568824384,0.00395285239815306,0.00842006879007912,0.00628199823641751,0.0101871366084831,0.00708906115974696,0.00316605407788928,0.00294344790400833,0.0423601545589577,0.00142365744188114
"ART002472086","청소년의 충동성이 자해에 미치는 영향 : 사회적지지의 조절효과를 중심으로","김수진",2019,"등재","사회복지학",0.00230007027473145,0.0030440142538881,0.00339313623800531,0.94173889566094,0.000504869343939633,0.0353147902172486,0.00512483380581931,0.00312009109535908,0.00450179266982105,0.000957506440247798
"ART002480220","청소년의 비자살적 자해와 수치심경향성, 죄책감경청소년의 비자살적 자해와 수치심경향성, 죄책감경향성의 관계향성의 관계","김화정;송현주",2019,"등재후보","상담심리/심리치료",0.0102017818745835,0.481331357756401,0.0055375114751996,0.0672319086280175,0.00805905370325414,0.400030123357056,0.00477260836374063,0.0116112245462361,0.00877698159648634,0.00244744869902513
"ART002484849","일 대학병원에 방문한 우울한 청소년에서 비자살성 자해행동의 임상적 특성과 자살 시도 예측요인","김경미",2019,"등재","정신신체의학/자문조정정신의학",0.00168637674674373,0.00321607396830571,0.00196995004475712,0.00553831236636947,0.00414944449760834,0.000770821147736654,0.970870470741051,0.00524397495343679,0.00429377813808204,0.00226079739590882
"ART002485587","청소년 비자살적 자해 위기상담 경험에 관한 현상학 연구: 상담자 경험을 중심으로","권경인;김지영",2019,"등재","교육학",0.0040338664288492,0.00319890460145646,0.00312153698659078,0.000550008360152616,0.974438408812368,0.000937994735979494,0.00281301292496959,0.000376298496382437,0.00770820084895173,0.00282176780429945
"ART002499950","비자살적 자해와 극복과정 경험에 대한 질적 연구: 상담경험이 있는 청소년을 대상으로","서미;김지혜;이태영;김은하",2019,"등재","교육학",0.00459388336153721,0.00234034824385706,0.00525146244951509,0.00741127841695995,0.0169093514434261,0.00242719942278291,0.0294461406903039,0.000857589358440991,0.926607357288625,0.0041553893245525
"ART002530661","자살 의도가 없는 자해의 근거기반치료","허지원",2019,"등재","심리과학",0.00151450817376124,0.00133886662619957,0.00474871436179406,0.00332879824661794,0.00632385309675348,0.00268145687620053,0.00443764946529342,0.000717245831024858,0.00498631535599763,0.969922591966357
"ART002553617","여자 청소년들의 비자살적 자해에 대한 의미","손자영",2020,"등재","기타사회과학",0.00642448160593842,0.0104438231635634,0.0039973650429339,0.00127708887719524,0.95916187522887,0.0022346002516229,0.00397081160569391,0.00110336756677107,0.00814916484742388,0.00323742180998789
"ART002559122","청소년 자해에 관한 연구동향","임경문;김혜경;백운진;이윤주",2020,"등재","기타사회과학",0.00513501943763482,0.00239532687302382,0.00392717422357733,0.00907126414130876,0.0117117130841519,0.00358902466688611,0.00468227375933792,0.000520665969191862,0.956008286678419,0.00295925116646822
"ART002582312","학교차원 긍정적 행동지원 적용을 통한 위기학생 예방 및 지원 방안 모색","박계신",2020,"등재","특수교육",0.00362668950516639,0.00333318979013608,0.965661050646083,0.00585597103512409,0.00455732646867974,0.00351237923359431,0.00245322964312062,0.00453714291057579,0.00422772649250075,0.00223529427501922
"ART002587193","청소년의 학교폭력 피해경험, 우울, 자살생각과의 관계에서 부모 방임수준의 조절된 매개효과","심혜인;김동현;곽대경",2020,"등재","경찰행정",0.00343475012160472,0.00324555303450445,0.00364742878237645,0.00387810560685651,0.000678375912007196,0.00602012109249872,0.00715593648405289,0.971327207423886,0.000260242648682268,0.000352278893530253
"ART002589448","대학생의 자해 중단 경험에 대한 사례연구","김지윤;조영희;김성연;이동훈",2020,"등재","심리과학",0.00461344967464999,0.00473651626871945,0.00296003949968507,0.000777238538604667,0.970936228598786,0.00129929524753752,0.0030313717181518,0.000595834418923521,0.00761271253518644,0.00343731349975626
"ART002600863","청소년 자해 관련 국내 연구 동향","이문영;배용순",2020,"등재","사회복지학",0.00419471800176506,0.00311790410250703,0.00343172677726982,0.143026682691489,0.00380119421834242,0.0159670075656787,0.00587869770731831,0.000973132885193771,0.816681282449658,0.0029276536007771
"ART002601275","청소년 자살위험의 유형화와 심리사회적 특성연구","최진영;유비;김기현;최윤선;함혜욱",2020,"등재","사회복지학",0.00180435412559916,0.00313278004686281,0.00225866425918246,0.0102687630215227,0.00519353032371128,0.00136403395988415,0.959099610204382,0.00733063557441755,0.00560697172193573,0.00394065676250295
"ART002603091","중학생의 비자살적 자해에 영향을 미치는 요인 : 자해의 심각성을 중심으로","배수현;성희자",2020,"등재","사회복지학",0.00835882496787737,0.0109005883847938,0.00690155843299925,0.050142607782357,0.00204628151227232,0.327176418050169,0.0114868334454423,0.579257750330938,0.00174082131033491,0.00198831578281611
"ART002603662","특성화고등학교 남학생들의 비자살적 자해 실태 및 동기에 관한 연구","박문숙;서영석;안하얀",2020,"등재","상담심리/심리치료",0.00477296386834486,0.00453979175549927,0.0021975460632067,0.0180115326598027,0.00194286066393326,0.95924004216729,0.000734891748049972,0.00522789879487656,0.00236084838035124,0.000971623898645011
"ART002603796","청소년 비자살적 자해상담 경험에 대한 현상학 연구: 상담자의 어려움과 대처방안을 중심으로","권경인;김지영",2020,"등재","상담심리/심리치료",0.00488267265347076,0.0040370847424579,0.00425209864005515,0.00077205154983095,0.967700810419533,0.00127797000481684,0.00285641676081846,0.000575087962480518,0.0104771367318237,0.00316867053471267
"ART002603875","EBP 기반 자살⋅자해 청소년 상담클리닉 운영 모형 개발","서미;소수연;강유임;손지아;김지혜",2020,"등재","상담심리/심리치료",0.00290241528796199,0.966980870425733,0.00246719529050031,0.0045283270432987,0.00816615590049735,0.00562167147540763,0.00247528698446149,0.00367845974320852,0.00234100242600334,0.000838615422927278
"ART002603881","고위기(자살시도 및 자해)청소년 개인맞춤형 그뤠잇⁺ 프로그램의 효과","신수정;정은실;허미경;윤은주",2020,"등재","상담심리/심리치료",0.0123115337828314,0.178740367729695,0.00855746230168395,0.00898651224818443,0.56440696514836,0.00730087943055734,0.00941182483844763,0.0026193405949107,0.195950156328097,0.011714957597232
"ART002614288","자해 청소년의 정신분석적 미술치료 단일 임상사례 연구","하재희;안석",2020,"등재","목회상담학",0.896391796780726,0.0047154050094786,0.00512197411147114,0.00256505799900769,0.0695522018778694,0.00549480146096216,0.0025634535245606,0.00375858248787011,0.00779713967524611,0.00203958707280818
"ART002622594","비자살적 자해(Non-Suicidal Self-Injury: NSSI)에 대한 국내연구동향: 2000년부터 2019년까지","박경애;김지연;강남이;김숙진;윤희옥",2020,"등재","기타사회과학",0.00323405149665499,0.0013534350244117,0.002506941428843,0.00509000990373051,0.00751577868606137,0.00182296656945063,0.00360718869618266,0.000288585109717533,0.971961161144484,0.00261988194046369
"ART002632873","청소년 집단에서의 자해와 SNS 사용: 체계적 문헌고찰 연구","김소정;고그림",2020,"등재","임상심리",0.00525048083114017,0.00260083275413342,0.00425757527936812,0.0107875120612388,0.0100504695292887,0.0036219862785939,0.00760268911396644,0.000700254088598625,0.95211783014773,0.00301036991594123
"ART002648004","유년기 무효화 환경과 고통 감내력 부족이 청소년의 비자살적 자해에 미치는 영향: 자기표현의 매개된 조절효과","송지숙;구본용",2020,"등재","기타사회과학",0.00421431093537614,0.00597774502208534,0.00392835717149079,0.773425337378724,0.00120262923670826,0.191692132213179,0.00489677111237874,0.00686122609605614,0.00613501452493229,0.00166647630906892
"ART002648011","고등학생의 아동기 학대 경험과 비자살적 자해 간의 관계: 초기 부적응 도식의 매개효과를 중심으로","강민아;장재홍",2020,"등재","기타사회과학",0.00461784581724563,0.00446864022594541,0.00229701235295269,0.0227005303382075,0.00205761426445583,0.954226678766938,0.000864985708958587,0.00505828144757537,0.00259580545555419,0.00111260562216635
"ART002650400","청소년의 정서적 학대 경험이 비자살적 자해에 미치는 영향: 초기부적응도식과 정서조절곤란의 이중매개효과","이수정;김종남",2020,"등재","심리과학",0.00340821391677933,0.00376967333898655,0.00170607215863006,0.0302768317304567,0.00129912691676493,0.95169032309288,0.000693437402248456,0.00433344461368367,0.00194726151610765,0.000875615313463212
"ART002653298","부모양육행동과 남자 청소년들의 비자살적 자해행동: 자해동기의 순차매개효과","박문숙;안하얀;서영석",2020,"등재","교과교육학",0.00307213191527787,0.00314234489510148,0.00149664193985607,0.0162074402609218,0.00129778119392655,0.967902590983739,0.000517769073968678,0.00405576606022399,0.00156546045825193,0.000742073218732571
"ART002662805","자해 청소년에 대한 대중의 반응 및 태도:네이버와 다음 뉴스 댓글을 중심으로","김서영;손하림;이동귀",2020,"등재","심리과학",0.00426446951696911,0.00177982214805655,0.00308459419930814,0.00573461528920302,0.0127001971120722,0.00202297935787154,0.00523952754488881,0.000386768818063318,0.962394414449876,0.0023926115636915
"ART002663284","청소년의 자해 행동 관련 변인에 대한 메타분석","이현정;김장회",2020,"등재","교육상담",0.00403622630980336,0.00389466216920259,0.00575766881125523,0.836314196693766,0.00265528069594718,0.0166755371786841,0.0103258581771171,0.00230898163573124,0.114513300349243,0.00351828797925005
"ART002683921","비자살적 자해 청소년 상담의 개입방안에 대한 수퍼바이저의 인식연구","김영자;라수현;김나진;김영희",2021,"등재","정책학일반",0.010059568327376,0.0062482091410456,0.00928612371545694,0.00337721287861947,0.602155376352629,0.0033337807686982,0.00725616012238569,0.000900344779084844,0.27103553096643,0.0863476929482739
"ART002684353","부정적 정서에 대한 모의 비지지적 반응이 청소년의 비자살적 자해에 미치는 영향: 정서인식명확성, 정서표현양가성, 정서조절곤란을 중심으로","정인순;안귀여루",2021,"등재","기타사회과학",0.00423237045926697,0.00545566327709227,0.00220867870162997,0.0334971611443907,0.00229479552624342,0.940056033579062,0.00104619999673474,0.00735995151713964,0.00245654922195386,0.00139259657648614
"ART002696868","청소년의 스트레스 및 우울이 자해행동에 미치는 영향에서 자기통제력의 조절효과","이순희;허만세",2021,"등재","청소년복지",0.00339452349488939,0.00586023268724299,0.0046803656401262,0.80497389063969,0.000594686663529767,0.0249083258632533,0.0135931226774962,0.138471344226426,0.00246475475917464,0.00105875334817177
"ART002708407","청소년의 인지적 정서조절 전략 사용유형에 따른 일상적 스트레스 반응과 자해행동의 차이: 잠재프로파일분석을 중심으로","성나경;성현준;이지혜",2021,"등재","기타사회과학",0.00351275221228962,0.324962360982278,0.00503652673089049,0.466209320399247,0.00858507192750031,0.0141953549895055,0.149807702966274,0.0142995123716366,0.0093627502593723,0.00402864716100516
"ART002709571","랜덤 포레스트를 활용한 이혼 가정 청소년의 과도한 인터넷 및 스마트폰 이용 예측 요인 탐색","연은모;최효식",2021,"등재","교과교육학",0.00118381051909931,0.00217155234561713,0.00146804733034786,0.00733834606644546,0.0045375594811387,0.000896104158278366,0.968350163562087,0.00708601447584761,0.00422005920343001,0.00274834285770811
"ART002712384","가정폭력 피해경험, 또래괴롭힘 피해경험 및 정서강도가 청소년의 비자살적 자해에 미치는 영향: 감정표현불능증의 매개효과","박상미;김정민",2021,"등재","사회과학일반",0.00302456254394434,0.00400789173349153,0.00143022969423213,0.0175950836660298,0.00149158671091163,0.963562763009372,0.000595330698180695,0.00608028835567588,0.00139036102131973,0.000821902566842507
"ART002717531","청소년의 불안애착과 행동전염과의 관계: 자기수용과 또래동조성의 매개효과","이정화;최수미;유인화",2021,"등재","기타사회과학",0.00377064284719593,0.00418910276350351,0.00164009056823497,0.0126833570960203,0.00201433670293438,0.967965757801104,0.00050385315126739,0.00473302019859688,0.00150927417898948,0.000990564692152703
"ART002726860","사회현상 변화와 군대 윤리에 관한 연구","류영규",2021,"등재","기타사회과학",0.00573546637508261,0.00478549005740208,0.940175581605577,0.00520450507104457,0.0203220078545259,0.00367063682662193,0.00370832096983613,0.00538426890121573,0.00652880459963754,0.00448491773905649
"ART002731323","청소년기 자해 행동을 경험한 대학생의 내러티브 탐구","성경주;조영매",2021,"등재","경찰행정",0.00453565064131087,0.00500938189668237,0.00424118477445901,0.00111889375413947,0.956067067269397,0.00174980051928695,0.00522949478174135,0.00105109539482317,0.00824684711281098,0.012750583855349
"ART002734646","비자살적 자해 청소년 상담에서의 상담자 개입 경험에 관한 질적 연구","오윤서;장유진",2021,"등재","상담심리/심리치료",0.00991879598818048,0.0062480384366121,0.00417748653328924,0.00144112018501524,0.952638446286751,0.00261874688774039,0.00443688406251733,0.00139287927010456,0.010040373769305,0.00708722858048443
"ART002734656","청소년 불안․우울 경험과 회복 과정에 대한 질적 연구","소수연;주지선;조은희;손영민;백정원",2021,"등재","상담심리/심리치료",0.00531563601493993,0.00798664744206904,0.00518200316493726,0.00277231288667983,0.879302090860932,0.00436470389402328,0.00702033832877693,0.00152728066940509,0.0112774049661967,0.0752515817720398
"ART002738328","청소년기 자해 경험에 대한 합의적 질적 연구","이인숙;박재연",2021,"등재","기타사회과학",0.00434721014502546,0.00520626283318943,0.00279589243117872,0.000873986885551143,0.969669045313705,0.00156060324216258,0.00332562387434309,0.00082556970119665,0.0070905447659872,0.00430526080766097
"ART002738571","자해 청소년의 ETC 기반 미술치료 체험에 관한 내러티브 탐구","전진옥;전순영",2021,"등재","특수교육",0.00177317827236781,0.00213493259108567,0.00490420372492799,0.00384671694572297,0.0155894010250634,0.00360741099556178,0.00619093175493646,0.00138903719390971,0.00561368572231602,0.954950501774108
"ART002749299","지각된 사회적 지지가 청소년의 비자살적 자해에 미치는 영향: 정서조절 능력에 의해 조절된 외로움의 매개효과","윤경숙;하정희",2021,"등재","심리과학",0.00472925149362742,0.00646249029133434,0.00262829573313523,0.0489930860074999,0.00247477632792668,0.921093809525214,0.00130517855740087,0.00755965807051492,0.00316227888340065,0.00159117510994571
"ART002750549","비자살적 자해 청소년과의 상담에서 상담자 체험에 관한 내러티브 탐구","박소연;유미숙",2021,"등재","놀이치료",0.00378540704044463,0.00397265403583008,0.00341169780710042,0.000712621542547116,0.974278041081513,0.00137852910418213,0.00256453983022957,0.00075000600567657,0.00544888675718755,0.00369761679528981
"ART002758462","전문상담교사를 위한 정신건강 전문의 온라인 자문 내용 분석","우효주;손민;사공정규;최승우;이상규;이병철;윤형준;양종철;김태윤",2021,"등재","감성문화/사회",0.0128059624561914,0.0131371361238135,0.767439858184343,0.01393712750359,0.0126932712071816,0.00813004637792778,0.0281453468112819,0.134637924218737,0.00511840885172852,0.00395491826520605
"ART002762845","청소년 자녀의 비자살적 자해에 대한 어머니의 경험: 단일 사례연구","서한나;김수진",2021,"등재","학제간연구",0.00394983307054009,0.00513417500136781,0.00254113043139865,0.000799020852951346,0.973079154659872,0.00163121202495022,0.00270512407015128,0.000787060623025583,0.00606878397200166,0.00330450529374093
"ART002767580","부모 방임과 학대가 청소년의 비자살적 자해에 미치는 영향: 적응적 정서조절 전략의 매개효과","임수진;최희빈",2021,"등재","기타사회과학",0.006886654767013,0.00919827871975889,0.00348520115245751,0.0714394089605814,0.00346875173571005,0.883490288704918,0.00226839871005498,0.0134784522240278,0.00415664815920598,0.00212791686627144
"ART002771960","비자살적 자해청소년의 자해중단 경험연구","신수정;한재희",2021,"등재","교육학",0.00324760550361284,0.00288614162679165,0.00177356960147732,0.000462279608869689,0.980863573994481,0.000894982644149732,0.00195280389734019,0.000469072484128768,0.00499815533083162,0.00245181530831754
"ART002777736","청소년의 복합외상이 비자살적 자해에 미치는 영향: 부적응적 인지 정서조절 전략과 생리적 스트레스의 이중매개효과","이다슬;오성은;신성만",2021,"등재","기타사회과학",0.00191166901186491,0.00275113959851847,0.00222880947408052,0.958720999360995,0.000625178798922089,0.019777244395412,0.00503216966600903,0.00355895762175478,0.00419949146119694,0.0011943406112461
"ART002785184","자살 및 자해 상담 교육프로그램 요소에 대한 탐색적 연구: 상담자 요구를 중심으로","권경인;김지영",2021,"등재","교과교육학",0.0122055580921961,0.00919946522921473,0.00881112181480601,0.0162698966782071,0.230290594313139,0.00660538521385676,0.111855196429674,0.00331014610791223,0.445444346947177,0.156008289173817
"ART002785609","청소년의 비자살적 자해 잠재계층유형 분석: 영향요인과 유형별 정서⋅행동문제 차이","김형수;이주영",2021,"등재","기타사회과학",0.392232216596618,0.00818204847541577,0.00653655428694482,0.506179052801961,0.00671379914579574,0.0435282736808922,0.00856048250301822,0.0133435747382781,0.0118609536902226,0.00286304408085365
"ART002791927","청소년의 자해 경험에 대한 질적 사례 연구: 거기서 기다리는 나는 없다","장은혜",2021,"등재","교육학",0.005552198281492,0.0050846772521325,0.00673490607683304,0.00171139606770184,0.880208495920088,0.00327598191326807,0.00557742385107323,0.00132460547793861,0.00846480176745663,0.0820655133920166
"ART002801537","대학병원에서 관찰한 코로나19가 소아청소년 자해에 미치는 영향","오새봄;김승준;김지웅;오홍석;임우영;이나현",2021,"등재","정신신체의학/자문조정정신의학",0.947996878545295,0.00411443501199546,0.00430896586847909,0.00605375449170237,0.00901623153806242,0.00937975288060845,0.00282149050885558,0.00915564148927574,0.00593767668115213,0.00121517298457407
"ART002808086","중학생 자해행동의 보호 요인과 위험 요인: 일상적 스트레스, 자기통제, 사회적 지지를 중심으로","이영희;최윤정;유현숙",2022,"등재","교육학",0.00299670688752299,0.0107823644268597,0.00359896478166329,0.516777450904729,0.00402901439046519,0.0166168907507848,0.410194415819187,0.0189466654640003,0.0110779258394088,0.00497960073537865
"ART002815842","키워드 네트워크 분석을 통한 청소년 자해 연구 동향: 2010-2021년도 국내 학술지 게재 논문을 중심으로","이지영",2022,"등재","통계학",0.00258286507326871,0.00143177189145641,0.0021706007976621,0.00581284783408289,0.00683924896730043,0.00199283593003315,0.0041640481015355,0.000477690809652258,0.971905530755568,0.00262255983944127
"ART002824552","정신화기반치료의 치료체계와 근거: 체계적 문헌 고찰","이정하;김지원;하현주",2022,"등재","임상심리",0.972609605078703,0.00205784996551514,0.00202871974084075,0.00257068618535293,0.00622160878052082,0.00467083921283096,0.00114134101226257,0.00395023494017822,0.00401417631106566,0.000734938772729472
"ART002825746","부모의 심리적 통제가 여자청소년의 자해행동에 미치는 영향: 정서강도에 의해 조절된 내면화된 수치심의 매개효과를 중심으로","이연희;구훈정",2022,"등재","임상심리",0.00337992180791785,0.00605685675258899,0.0021738848012494,0.467366053230995,0.00131889088535637,0.502230097274294,0.00280935481536642,0.00941515014434264,0.00366620805779248,0.00158358223009662
"ART002831720","청소년의 부모 애착이 비자살적 자해에 미치는 영향: 자아존중감과 고통감내력의 매개효과","홍미애;박승민",2022,"등재","기타사회과학",0.00309947368468196,0.00396544757152641,0.00129858307135849,0.0185423980507496,0.00194720681486635,0.961145850130704,0.000632289425147212,0.00681639493876426,0.00149136544337469,0.00106099086882722
"ART002852050","자해 관련 자기개방 내용에 따른 공감 반응 차이: 온라인 고민상담 사이트를 중심으로","이동귀;오현주;김서영",2022,"등재","심리과학",0.341530726710524,0.00242789393552893,0.00413079226173731,0.00649630545123189,0.0117090332286265,0.00468283717826424,0.00540618566947031,0.00242835865484195,0.617743152983134,0.00344471392664107
"ART002852749","청소년의 자해행동에서 자살 의도 유무에 따른 집단간 심리특성 차이와 예측변수 탐색","진선주",2022,"등재","특수교육",0.00167236796254654,0.00364997723501079,0.00165526161922863,0.269534901918029,0.00282198444646597,0.00641717179054367,0.695857511416224,0.00801214734643273,0.00706985609659053,0.00330882016892829
"ART002858678","비자살성 자해(NSSI)에 대한 학교상담에서의 개입","류신혜;임우영;배승민;전진용",2022,"등재","정신신체의학/자문조정정신의학",0.00432912960731688,0.00434047523229962,0.894801673754192,0.00685684305599569,0.019770937309453,0.00424565340650255,0.00494534831874776,0.00492362546379347,0.0116948162427956,0.0440914976089032
"ART002866282","청소년의 자아분화가 비자살적 자해행동에 미치는 영향과 초기부적응도식의 매개효과","정유경;유계숙",2022,"등재","기타사회과학",0.00389278483250596,0.00407828299472294,0.00326536616403331,0.00513864453174906,0.00132838176858248,0.00984790387051624,0.00742348431818979,0.964017268555306,0.000337992996013987,0.000669889968380088
"ART002867625","보호관찰 청소년의 SNS중독경향성이 비자살적 자해에 미치는 영향: 부정긴급성의 매개효과를 중심으로","김은이;이지선;김정민",2022,"등재","기타사회과학",0.0019123044998945,0.00351916181247998,0.00215473773597267,0.944382895045275,0.000860211091047061,0.0312515309393676,0.00544631110146626,0.00473743888080011,0.00445342779376482,0.00128198109993191
"ART002885974","비자살적 자해의 기능에 따른 청소년 임상군의 심리적 특성","고나경;오수정",2022,"등재","기타사회과학",0.960170015969446,0.00326472930738155,0.0025206647235126,0.00469909745436049,0.0081585687515641,0.00790084070313898,0.00184406132279288,0.0055653879381653,0.00484339445875016,0.00103323937088795
"ART002889892","청소년 비자살적 자해(NSSI) 과정과 멈춤 경험에 관한 연구","서선미",2022,"등재","사회복지교육",0.0145726900446866,0.00830157188642565,0.00650792429177203,0.00724481535372155,0.593399021678072,0.00315378371896547,0.174380219438684,0.00677156410030921,0.172447982182669,0.0132204273046943
"ART002891759","정신건강사회복지 전문가의 비대면 정신건강 모바일 서비스 플랫폼 개발 및 상담 경험에 관한 자문화기술지","이솔지",2022,"등재","인터넷정보처리",0.175358013206543,0.00803801289378138,0.646918776885249,0.0203188560940145,0.0164685554319703,0.0101818331482714,0.00995789878227571,0.0948822153430092,0.0135286570049564,0.00434718120992879
"ART002904302","국친사상의 변화와 소년법 보호처분절차의 개선방향","제철웅",2022,"등재","법학",0.00238214097220462,0.00173896590467774,0.974885250686158,0.00403895411052982,0.00392701969177364,0.00259851016445623,0.00151044522021755,0.00389643049181425,0.00285380521035022,0.00216847754781807
