"doc_id","논문명","저자명","pub_year","KCI 등재 구분","주제분야","Topic1","Topic2","Topic3","Topic4","Topic5","Topic6","Topic7","Topic8","Topic9","Topic10"
"ART002684353","부정적 정서에 대한 모의 비지지적 반응이 청소년의 비자살적 자해에 미치는 영향: 정서인식명확성, 정서표현양가성, 정서조절곤란을 중심으로","정인순;안귀여루",2021,"등재","기타사회과학",0.00402986581494705,0.00361995056225489,0.00605685584833415,0.616486919724489,0.00502654496529256,0.00372609471113593,0.338077255596607,0.00802674572361141,0.00311625779541585,0.0118335092579127
"ART002696868","청소년의 스트레스 및 우울이 자해행동에 미치는 영향에서 자기통제력의 조절효과","이순희;허만세",2021,"등재","청소년복지",0.00363972850958667,0.00243084002999459,0.00779498785877192,0.0123310082621654,0.00528993451254954,0.0019397329148644,0.670906806725561,0.285785373191272,0.00328869294118835,0.00659289505404592
"ART002708407","청소년의 인지적 정서조절 전략 사용유형에 따른 일상적 스트레스 반응과 자해행동의 차이: 잠재프로파일분석을 중심으로","성나경;성현준;이지혜",2021,"등재","기타사회과학",0.00335085083082541,0.00389803733122461,0.212794458690481,0.00540012550933751,0.730180696259264,0.012577266394645,0.0166348151773221,0.00558070946632341,0.0053825616744451,0.00420047866613256
"ART002709571","랜덤 포레스트를 활용한 이혼 가정 청소년의 과도한 인터넷 및 스마트폰 이용 예측 요인 탐색","연은모;최효식",2021,"등재","교과교육학",0.00127524737387735,0.00197004302792781,0.00383885971630289,0.00177333319929678,0.971204097299627,0.00657224076862378,0.0054180882191093,0.00152795723791682,0.00390082296765693,0.0025193101896616
"ART002712384","가정폭력 피해경험, 또래괴롭힘 피해경험 및 정서강도가 청소년의 비자살적 자해에 미치는 영향: 감정표현불능증의 매개효과","박상미;김정민",2021,"등재","사회과학일반",0.00240879386458563,0.00326653682218839,0.0029859634906429,0.946886723442138,0.00219045083845052,0.00249715022925919,0.0336038216839162,0.0025245103659294,0.00117504154058205,0.00246100772230824
"ART002717531","청소년의 불안애착과 행동전염과의 관계: 자기수용과 또래동조성의 매개효과","이정화;최수미;유인화",2021,"등재","기타사회과학",0.00231245413006089,0.00369812421659317,0.00236731177732758,0.967455742323307,0.00180718285488929,0.00272988637907695,0.0150556422236363,0.00171665814451735,0.00101549809198588,0.00184149985860614
"ART002726860","사회현상 변화와 군대 윤리에 관한 연구","류영규",2021,"등재","기타사회과학",0.00355525249124776,0.956305344285489,0.00363301209086948,0.00426336542309868,0.00369134890851844,0.0120289254388049,0.00161928823393045,0.00365466136890055,0.00864880889575545,0.00259999286338465
"ART002731323","청소년기 자해 행동을 경험한 대학생의 내러티브 탐구","성경주;조영매",2021,"등재","경찰행정",0.00394949158130228,0.00386346105459282,0.00454022715677501,0.00165175346655476,0.00682517639524744,0.967887004217526,0.00150030069866752,0.00103303306345765,0.00749955528448526,0.0012499970813906
"ART002734646","비자살적 자해 청소년 상담에서의 상담자 개입 경험에 관한 질적 연구","오윤서;장유진",2021,"등재","상담심리/심리치료",0.00584605588730965,0.00363481344972234,0.00553437836450126,0.00186131217656322,0.00809377113785488,0.963039569672403,0.00209503038779767,0.00139775654391984,0.00690543178745764,0.00159188059247042
"ART002734656","청소년 불안․우울 경험과 회복 과정에 대한 질적 연구","소수연;주지선;조은희;손영민;백정원",2021,"등재","상담심리/심리치료",0.00400634870193532,0.00393888782580974,0.00827540770025572,0.00302107668457771,0.00766089816053146,0.948339032576417,0.00371976369034788,0.00153526563819576,0.0169449269362607,0.00255839208566854
"ART002738328","청소년기 자해 경험에 대한 합의적 질적 연구","이인숙;박재연",2021,"등재","기타사회과학",0.00436813009482782,0.00336927765095819,0.00635215418523173,0.00198007344847893,0.00638388340908616,0.965421866561545,0.0017918551197402,0.0011212584803402,0.00794565914671057,0.00126584190308111
"ART002738571","자해 청소년의 ETC 기반 미술치료 체험에 관한 내러티브 탐구","전진옥;전순영",2021,"등재","특수교육",0.00738338404137287,0.00473060793616338,0.13507384771828,0.00512454476882271,0.0108766823570994,0.81530626866902,0.00790568318976325,0.00429668144757629,0.00706670928958438,0.00223559058231814
"ART002749299","지각된 사회적 지지가 청소년의 비자살적 자해에 미치는 영향: 정서조절 능력에 의해 조절된 외로움의 매개효과","윤경숙;하정희",2021,"등재","심리과학",0.00136343970554129,0.000463919381113776,0.00406713907605291,0.00936000788573469,0.00308360327883863,0.00114779700378381,0.960945295764194,0.00650541029568089,0.00244592968830448,0.0106174579207556
"ART002750549","비자살적 자해 청소년과의 상담에서 상담자 체험에 관한 내러티브 탐구","박소연;유미숙",2021,"등재","놀이치료",0.0033131170876356,0.00325442571066344,0.00367130232672932,0.00153281965718919,0.00445558563021731,0.975829227363924,0.00122164519622693,0.000852531735131667,0.00495089842632004,0.000918446865962389
"ART002758462","전문상담교사를 위한 정신건강 전문의 온라인 자문 내용 분석","우효주;손민;사공정규;최승우;이상규;이병철;윤형준;양종철;김태윤",2021,"등재","감성문화/사회",0.0272126489489954,0.786189370513641,0.0211592292627088,0.0443669576142076,0.0192246687412709,0.016428470662886,0.013099718976736,0.0598206941590093,0.0071811580525637,0.00531708306798138
"ART002762845","청소년 자녀의 비자살적 자해에 대한 어머니의 경험: 단일 사례연구","서한나;김수진",2021,"등재","학제간연구",0.00331549857697008,0.0025355582843171,0.00414949030439695,0.0016278298398781,0.00431214676070035,0.974876433005431,0.00146755484640439,0.000844929736288642,0.00581040462102966,0.00106015402458376
"ART002767580","부모 방임과 학대가 청소년의 비자살적 자해에 미치는 영향: 적응적 정서조절 전략의 매개효과","임수진;최희빈",2021,"등재","기타사회과학",0.00557467961167451,0.00422948393853133,0.0121447659714091,0.423423125071839,0.0069406539948095,0.00514727722108425,0.50669293400567,0.0152357098267467,0.00456423196670377,0.0160471383915319
"ART002771960","비자살적 자해청소년의 자해중단 경험연구","신수정;한재희",2021,"등재","교육학",0.00257422448787391,0.00178823677518271,0.00300270242217923,0.000967635998446004,0.00366894129691579,0.981702284486035,0.000874971076843426,0.000573114112450192,0.00417049688478132,0.000677392459292786
"ART002777736","청소년의 복합외상이 비자살적 자해에 미치는 영향: 부적응적 인지 정서조절 전략과 생리적 스트레스의 이중매개효과","이다슬;오성은;신성만",2021,"등재","기타사회과학",0.00246759724407771,0.00135471572402497,0.00489239138173759,0.0120059033955113,0.00555350524610894,0.00198157357208672,0.814400592627012,0.00744792681857502,0.0057030636261024,0.144192730364763
"ART002785184","자살 및 자해 상담 교육프로그램 요소에 대한 탐색적 연구: 상담자 요구를 중심으로","권경인;김지영",2021,"등재","교과교육학",0.00464919368021295,0.00589415808834057,0.0150752555399169,0.00438802364736603,0.558717097192112,0.364249004260547,0.00858124429973175,0.00253905519749806,0.0290114991207932,0.00689546897348094
"ART002785609","청소년의 비자살적 자해 잠재계층유형 분석: 영향요인과 유형별 정서⋅행동문제 차이","김형수;이주영",2021,"등재","기타사회과학",0.128221621479231,0.00956185928430122,0.0230770482765474,0.0185204858143254,0.0442191302384169,0.0198352234624261,0.560068740926609,0.0786128364559031,0.0108650657748691,0.107017988287371
"ART002791927","청소년의 자해 경험에 대한 질적 사례 연구: 거기서 기다리는 나는 없다","장은혜",2021,"등재","교육학",0.00440377221693931,0.00378940433275623,0.00466884715847668,0.00196270818328467,0.00488976379063772,0.970700796592737,0.00157678776985734,0.00101499988953098,0.00581598388502952,0.00117693618074982
"ART002801537","대학병원에서 관찰한 코로나19가 소아청소년 자해에 미치는 영향","오새봄;김승준;김지웅;오홍석;임우영;이나현",2021,"등재","정신신체의학/자문조정정신의학",0.958578353623317,0.00437163094262186,0.00503484095990478,0.0044635442478872,0.0028881381842219,0.00879424262670133,0.0068769789529412,0.00527969056987413,0.00189623879421853,0.00181634109831244
"ART002808086","중학생 자해행동의 보호 요인과 위험 요인: 일상적 스트레스, 자기통제, 사회적 지지를 중심으로","이영희;최윤정;유현숙",2022,"등재","교육학",0.0034883279251636,0.00199063736179015,0.0230678266326571,0.017497808169969,0.477457116590525,0.00618213785327609,0.441686588675685,0.0100948313132189,0.00793146129452437,0.0106032641831898
"ART002815842","키워드 네트워크 분석을 통한 청소년 자해 연구 동향: 2010-2021년도 국내 학술지 게재 논문을 중심으로","이지영",2022,"등재","통계학",0.000724586879565258,0.00469783668744558,0.0020973847938182,0.00097998203645558,0.00462938462083137,0.0062168406518467,0.00355621650583147,0.000933805016606751,0.972142189339331,0.00402177346826843
"ART002824552","정신화기반치료의 치료체계와 근거: 체계적 문헌 고찰","이정하;김지원;하현주",2022,"등재","임상심리",0.972745277532068,0.00325780708275404,0.00336816031230858,0.00286301254124764,0.00193178035272011,0.00642986126621436,0.00375838628838917,0.00312450651261574,0.00129252398753905,0.00122868412414332
"ART002825746","부모의 심리적 통제가 여자청소년의 자해행동에 미치는 영향: 정서강도에 의해 조절된 내면화된 수치심의 매개효과를 중심으로","이연희;구훈정",2022,"등재","임상심리",0.00297211643220165,0.00191023239541145,0.00540972252603351,0.267734130765593,0.00419236195018738,0.00220334727235145,0.691737778337982,0.0096399422276428,0.00253286159979841,0.0116675064927979
"ART002831720","청소년의 부모 애착이 비자살적 자해에 미치는 영향: 자아존중감과 고통감내력의 매개효과","홍미애;박승민",2022,"등재","기타사회과학",0.00125648533662161,0.000400376527989434,0.00356427845738612,0.0115987277977576,0.00254174988828794,0.000936939705673272,0.963810122177694,0.00719352787175989,0.00177600958665637,0.00692178265017363
"ART002852050","자해 관련 자기개방 내용에 따른 공감 반응 차이: 온라인 고민상담 사이트를 중심으로","이동귀;오현주;김서영",2022,"등재","심리과학",0.975653823327355,0.00267711769321088,0.0027655034114828,0.00246751270851833,0.0018175472179181,0.00601366272309908,0.00351312707954184,0.00290792818586089,0.00114504492748393,0.00103873272553003
"ART002852749","청소년의 자해행동에서 자살 의도 유무에 따른 집단간 심리특성 차이와 예측변수 탐색","진선주",2022,"등재","특수교육",0.00173417063773249,0.0020119739195038,0.00485473686184792,0.0036545700897364,0.948601098352948,0.00624859957142499,0.0172664624352228,0.00226401799542177,0.00481307408970771,0.00855129604645416
"ART002858678","비자살성 자해(NSSI)에 대한 학교상담에서의 개입","류신혜;임우영;배승민;전진용",2022,"등재","정신신체의학/자문조정정신의학",0.00295021963447378,0.634974299076646,0.00396429606547668,0.00344526531032574,0.00627300653269541,0.0152005618948866,0.00259747644931337,0.00323404837072678,0.321538956327108,0.00582187033834799
"ART002866282","청소년의 자아분화가 비자살적 자해행동에 미치는 영향과 초기부적응도식의 매개효과","정유경;유계숙",2022,"등재","기타사회과학",0.00306118888759927,0.00380412472303488,0.00392465588507255,0.0022828247393497,0.00188437388061474,0.00195257199305606,0.015349755307459,0.965459023120704,0.00132687258732686,0.000954608875782745
"ART002867625","보호관찰 청소년의 SNS중독경향성이 비자살적 자해에 미치는 영향: 부정긴급성의 매개효과를 중심으로","김은이;이지선;김정민",2022,"등재","기타사회과학",0.00231438689874364,0.00214928605947668,0.00452069082213088,0.0158425071943316,0.00600352534080205,0.00249087353054347,0.539964704874848,0.0055884031724619,0.00687665202764502,0.414248970079016
"ART002885974","비자살적 자해의 기능에 따른 청소년 임상군의 심리적 특성","고나경;오수정",2022,"등재","기타사회과학",0.966113772450309,0.00346683922565553,0.00434265519394597,0.00403053592354509,0.00263472062102974,0.00711674720282695,0.00541121079385163,0.00378957921165881,0.00146719140147077,0.00162674797570662
"ART002889892","청소년 비자살적 자해(NSSI) 과정과 멈춤 경험에 관한 연구","서선미",2022,"등재","사회복지교육",0.00879061363874124,0.0067158948893317,0.0099463259798546,0.00344174544843102,0.371739097926762,0.572032486522817,0.00529772634997961,0.00324336653378968,0.0148110840593953,0.00398165865089773
"ART002891759","정신건강사회복지 전문가의 비대면 정신건강 모바일 서비스 플랫폼 개발 및 상담 경험에 관한 자문화기술지","이솔지",2022,"등재","인터넷정보처리",0.00532188709004107,0.795357052209069,0.00503017797865372,0.00789288579002241,0.00843093616342131,0.00823077032826583,0.0142997299391869,0.0116489651214686,0.013604829381427,0.130182765998445
"ART002904302","국친사상의 변화와 소년법 보호처분절차의 개선방향","제철웅",2022,"등재","법학",0.00249470843001429,0.974313137645522,0.00167971214234336,0.00294679704672428,0.00215524942601272,0.00386986904426481,0.00120828048375418,0.00268742494745706,0.00607567209044893,0.00256914874345829
